Source,Target,Weight,Type
69,140,69916.244,directed
29,140,926874.218,directed
15,140,869.82,directed
29,140,8523331.573,directed
128,140,1185.29,directed
135,140,2071804.991,directed
61,140,1856727.65,directed
69,140,69916.244,directed
15,140,869.82,directed
150,140,37336842.398,directed
61,140,1856727.65,directed
29,140,389689045.274,directed
128,140,390090.275,directed
150,140,2872.147,directed
128,140,1185.29,directed
53,140,1146.904,directed
29,140,1063990995.003,directed
147,140,62315.256,directed
61,140,3435927.642,directed
64,140,126.853,directed
61,140,3435927.642,directed
26,140,235536.987,directed
29,140,1799.352,directed
29,140,154.626,directed
140,8,1.012,directed
101,140,2208.735,directed
53,140,1146.904,directed
69,140,69916.244,directed
112,140,1454.977,directed
69,140,69916.244,directed
147,140,62315.256,directed
29,140,390615919.493,directed
15,140,869.82,directed
29,140,1799.352,directed
26,140,42.143,directed
29,140,154.626,directed
147,140,34372.601,directed
140,26,2.145,directed
140,138,1.994,directed
140,90,2.991,directed
140,90,2.991,directed
140,29,1.001,directed
140,76,371.156,directed
140,29,199536.917,directed
140,80,1.012,directed
140,29,7.707,directed
140,26,2.145,directed
140,29,1.001,directed
140,53,2.001,directed
140,61,14055.388,directed
140,128,83.073,directed
140,79,9493.655,directed
140,61,5.012,directed
140,29,1814.954,directed
140,90,2.991,directed
140,128,83.073,directed
140,61,14055.388,directed
140,61,14061.398,directed
140,9,46.279,directed
135,140,31.264,directed
61,140,1579199.992,directed
56,140,71.938,directed
135,140,2071804.991,directed
61,140,1579199.992,directed
128,140,1185.29,directed
101,140,2208.735,directed
76,140,192.802,directed
49,140,521.87,directed
76,140,192.802,directed
61,140,3434913.574,directed
29,140,1063990995.003,directed
61,140,1014.068,directed
112,140,1454.977,directed
140,29,4220683.669,directed
140,9,46.279,directed
140,61,5.012,directed
140,61,0.997,directed
140,61,0.997,directed
140,53,2.001,directed
140,29,1814.954,directed
140,76,371.156,directed
140,128,230.726,directed
140,29,1598626.9,directed
140,112,2685.205,directed
140,112,2685.205,directed
53,140,1146.904,directed
69,140,69916.244,directed
26,140,235494.844,directed
150,140,40096393.78,directed
112,140,1454.977,directed
29,140,1063990995.003,directed
101,140,623.93,directed
128,140,434214.226,directed
29,140,926874.218,directed
64,140,126.853,directed
71,140,296.112,directed
76,140,151.544,directed
49,140,521.87,directed
147,140,27942.655,directed
101,140,2208.735,directed
26,140,235536.987,directed
135,140,2071836.255,directed
29,140,390615919.493,directed
150,140,40096393.78,directed
128,140,435399.516,directed
15,140,869.82,directed
150,140,2872.147,directed
29,140,1463134463.209,directed
147,140,62315.256,directed
49,140,521.87,directed
76,140,41.257,directed
26,140,42.143,directed
147,140,34372.601,directed
71,140,78.276,directed
140,26,2.145,directed
140,8,1.012,directed
140,8,1.504,directed
140,80,1.012,directed
140,53,2.001,directed
140,29,1.003,directed
140,53,2.001,directed
140,29,3468873.62,directed
140,90,2.991,directed
140,79,9493.655,directed
140,8,4.512,directed
140,61,6.01,directed
140,61,14061.398,directed
133,152,38074.022,directed
133,152,38074.022,directed
133,119,868.173,directed
133,119,868.173,directed
133,119,868.173,directed
133,119,868.173,directed
133,5,5523.721,directed
133,5,5523.721,directed
133,100,172532.026,directed
133,100,172532.026,directed
133,153,693.5,directed
146,126,550.601,directed
133,126,2.434,directed
53,135,7913.286,directed
96,135,288.093,directed
29,135,603317.452,directed
138,135,11242.599,directed
71,135,240.215,directed
38,135,2707.248,directed
71,135,31691.551,directed
147,135,131678.482,directed
49,140,521.87,directed
76,140,41.257,directed
29,140,154.626,directed
147,140,34372.601,directed
29,140,2263.162,directed
147,140,34372.601,directed
26,140,42.143,directed
140,80,1.012,directed
140,8,1.504,directed
140,138,1.994,directed
140,80,1.012,directed
140,8,1.012,directed
140,138,1.994,directed
140,29,1.003,directed
140,76,371.156,directed
140,128,83.073,directed
140,61,5.012,directed
140,76,371.156,directed
140,112,2685.205,directed
140,128,2.007,directed
76,140,41.257,directed
49,140,521.87,directed
147,140,27942.655,directed
147,140,27942.655,directed
61,140,1579199.992,directed
150,140,40096393.78,directed
71,140,4914.276,directed
71,140,296.112,directed
53,140,1146.904,directed
128,140,44123.951,directed
26,140,235536.987,directed
150,140,40096393.78,directed
64,140,126.853,directed
135,140,2071836.255,directed
53,135,277.475,directed
29,135,603317.452,directed
53,135,277.475,directed
53,135,2537.035,directed
101,135,6703.865,directed
101,135,14485.085,directed
71,135,31691.551,directed
101,135,7217.587,directed
142,135,2208.059,directed
71,135,240.215,directed
142,135,365.62,directed
101,135,21702.672,directed
140,112,2685.205,directed
135,140,31.264,directed
101,140,1584.805,directed
101,140,1584.805,directed
128,140,44123.951,directed
29,140,389689045.274,directed
29,140,1462203371.851,directed
71,140,296.112,directed
101,140,2208.735,directed
150,140,2756679.236,directed
56,140,71.938,directed
64,140,126.853,directed
61,140,1014.068,directed
29,140,8527548.713,directed
56,140,71.938,directed
128,135,248932.062,directed
96,135,288.093,directed
53,135,3236.518,directed
128,135,248932.062,directed
69,135,890063.262,directed
71,135,31931.765,directed
53,135,5315827.368,directed
29,135,129.752,directed
135,53,365.544,directed
135,9,461.161,directed
135,69,10193.909,directed
135,20,4189.916,directed
135,142,2600.667,directed
135,20,4189.916,directed
135,142,2600.667,directed
135,150,936.13,directed
69,140,69916.244,directed
128,140,435399.516,directed
76,140,192.802,directed
112,140,1454.977,directed
29,140,2263.162,directed
146,123,6189.015,directed
146,107,1442.478,directed
146,115,6794.848,directed
146,66,280511.26,directed
146,77,1380.272,directed
146,108,114.364,directed
146,29,14838.17,directed
146,74,469015.644,directed
146,53,50.647,directed
146,151,1089.176,directed
146,139,1541837.942,directed
146,104,898.57,directed
146,69,785.862,directed
146,46,12233.356,directed
146,32,52502.885,directed
146,101,8650.222,directed
146,117,26193.328,directed
146,144,272.294,directed
146,132,2614.513,directed
146,54,32814.703,directed
146,5,17727.185,directed
146,124,3675.97,directed
146,2,1407.815,directed
146,31,12424.533,directed
146,25,10610.717,directed
146,68,207.553,directed
146,34,1048.332,directed
146,13,4073.519,directed
146,113,2069.435,directed
146,118,272.294,directed
146,51,816.882,directed
146,99,144940.091,directed
146,60,804.466,directed
146,153,85006.397,directed
146,56,59.905,directed
146,44,11735.874,directed
146,88,938.162,directed
146,23,2532.335,directed
146,141,3775.82,directed
146,16,10661.922,directed
146,43,4220.558,directed
146,43,4220.558,directed
146,16,10661.922,directed
146,141,3775.82,directed
146,23,2532.335,directed
146,88,837.604,directed
146,56,59.905,directed
146,44,11735.874,directed
146,153,85006.397,directed
146,60,804.466,directed
146,99,144940.091,directed
146,13,4073.519,directed
146,25,10610.717,directed
146,34,1048.332,directed
146,51,816.882,directed
146,31,12424.533,directed
146,113,2069.435,directed
146,118,272.294,directed
146,68,207.553,directed
146,124,3675.97,directed
146,2,1407.815,directed
146,5,17727.185,directed
146,32,52502.885,directed
146,144,272.294,directed
146,54,32814.703,directed
146,46,12233.356,directed
146,132,2614.513,directed
146,101,8650.222,directed
146,117,26193.328,directed
146,104,898.57,directed
146,69,785.862,directed
146,139,1541837.942,directed
146,53,50.647,directed
146,74,469015.644,directed
29,140,1463134463.209,directed
150,140,2756679.236,directed
56,140,71.938,directed
128,140,391275.565,directed
76,140,192.802,directed
71,140,5288.665,directed
29,140,1799.352,directed
76,140,41.257,directed
29,140,1799.352,directed
29,140,2263.162,directed
146,29,14838.17,directed
146,108,114.364,directed
146,77,1380.272,directed
146,66,278251.219,directed
146,115,6794.848,directed
146,123,6189.015,directed
146,107,1383.118,directed
146,88,100.558,directed
146,151,1089.176,directed
146,66,2260.041,directed
146,107,59.36,directed
116,146,1539.156,directed
108,146,106.641,directed
62,146,957.223,directed
117,146,4.526,directed
26,146,1803.164,directed
101,146,4769.576,directed
135,146,760.373,directed
71,146,10463.496,directed
147,146,4738.072,directed
53,146,8809.601,directed
29,146,16259.093,directed
26,140,42.143,directed
29,140,2263.162,directed
150,140,2872.147,directed
150,140,37336842.398,directed
135,140,2071836.255,directed
71,140,5288.665,directed
135,114,7742.229,directed
135,53,365.544,directed
135,142,2600.667,directed
135,71,3411.954,directed
135,76,3970.018,directed
135,150,936.13,directed
138,61,471.246,directed
138,29,97547.994,directed
138,61,471.246,directed
138,29,97547.994,directed
90,138,172758.912,directed
145,138,942.493,directed
37,138,188.499,directed
53,138,2359718.973,directed
53,138,2359718.973,directed
90,138,172758.912,directed
145,138,942.493,directed
37,138,188.499,directed
138,53,1297906.697,directed
138,101,26861.042,directed
138,39,376.997,directed
138,8,52308.345,directed
138,71,237696.659,directed
138,76,312719.078,directed
138,8,52308.345,directed
138,53,1297906.697,directed
138,71,237696.659,directed
138,101,26861.042,directed
113,138,1507.988,directed
71,138,42883.418,directed
8,138,527607.413,directed
26,138,282.748,directed
138,62,22242.828,directed
138,62,22242.828,directed
15,138,1225.241,directed
113,138,1507.988,directed
8,138,527607.413,directed
26,138,282.748,directed
71,138,42883.418,directed
15,138,1225.241,directed
138,84,7162.945,directed
138,37,282.748,directed
138,49,848.243,directed
138,142,38924.949,directed
138,128,221203.037,directed
138,112,376.997,directed
138,142,38924.949,directed
138,84,7162.945,directed
138,37,282.748,directed
138,128,221203.037,directed
138,112,376.997,directed
138,49,848.243,directed
138,84,7162.945,directed
138,69,11712451.032,directed
138,37,282.748,directed
138,68,848.243,directed
138,71,237696.659,directed
138,112,376.997,directed
138,26,1036.742,directed
138,84,7162.945,directed
138,68,848.243,directed
138,69,11712451.032,directed
138,71,237696.659,directed
138,39,376.997,directed
138,76,312719.078,directed
138,49,848.243,directed
138,128,221203.037,directed
138,53,1297906.697,directed
138,8,52308.345,directed
138,101,26861.042,directed
138,147,93966.522,directed
138,142,38924.949,directed
138,39,376.997,directed
138,76,312719.078,directed
138,128,221203.037,directed
138,8,52308.345,directed
138,147,93872.273,directed
138,142,38924.949,directed
138,76,312719.078,directed
138,49,848.243,directed
138,53,1297906.697,directed
138,101,26861.042,directed
138,39,376.997,directed
138,147,94.249,directed
8,138,529303.9,directed
8,138,529303.9,directed
135,138,2356.232,directed
26,138,23373.819,directed
15,138,1225.241,directed
113,138,1507.988,directed
49,138,1361430.705,directed
37,138,188.499,directed
76,138,35531.975,directed
145,138,942.493,directed
67,138,376.997,directed
53,138,2359718.973,directed
39,138,2073389.691,directed
147,138,588303.943,directed
147,138,67388.228,directed
90,138,1979.235,directed
90,138,1979.235,directed
147,138,655692.171,directed
53,138,2359718.973,directed
145,138,942.493,directed
76,138,35531.975,directed
67,138,376.997,directed
39,138,2073389.691,directed
29,138,5372.208,directed
29,138,5560.707,directed
29,138,26295.546,directed
29,138,26295.546,directed
29,138,5372.208,directed
29,138,5560.707,directed
37,138,188.499,directed
29,138,471.246,directed
147,138,67388.228,directed
69,138,358052.977,directed
67,138,376.997,directed
101,138,1055591.824,directed
49,138,1361430.705,directed
39,138,2073389.691,directed
29,138,3399571.169,directed
147,138,588303.943,directed
71,138,2050958.364,directed
76,138,107821.165,directed
128,138,174549.648,directed
68,138,12535.153,directed
68,138,12535.153,directed
128,138,174549.648,directed
101,138,1055591.824,directed
76,138,107821.165,directed
69,138,358052.977,directed
49,138,1361430.705,directed
71,138,2050958.364,directed
29,138,3607202.311,directed
147,138,655692.171,directed
39,138,2073389.691,directed
67,138,376.997,directed
135,138,2356.232,directed
69,138,358052.977,directed
101,138,1055591.824,directed
29,138,471.246,directed
8,138,1696.487,directed
90,138,170779.677,directed
68,138,12535.153,directed
128,138,174549.648,directed
76,138,72289.19,directed
71,138,2008074.947,directed
29,138,52685.342,directed
29,138,94720.516,directed
29,138,3214936.849,directed
26,138,23091.071,directed
90,138,170779.677,directed
68,138,12535.153,directed
128,138,174549.648,directed
8,138,1696.487,directed
76,138,72289.19,directed
49,138,1361430.705,directed
135,138,2356.232,directed
69,138,358052.977,directed
101,138,1055591.824,directed
71,138,2008074.947,directed
26,138,23091.071,directed
138,112,376.997,directed
138,37,282.748,directed
138,26,1036.742,directed
135,138,2356.232,directed
15,138,1225.241,directed
113,138,1507.988,directed
26,138,23373.819,directed
145,147,3103.641,directed
90,147,14010.509,directed
76,147,143099.356,directed
76,147,10413.418,directed
147,147,3137.201,directed
38,147,48059.826,directed
138,147,58166.236,directed
147,147,4142.746,directed
147,147,1595766.196,directed
101,147,79620.76,directed
112,147,6366.379,directed
147,29,4079443.454,directed
147,61,490321.84,directed
147,114,31642.969,directed
147,29,4079443.454,directed
147,147,2017.305,directed
113,147,2216.176,directed
29,147,61621.631,directed
130,147,1426.904,directed
71,147,10106166.245,directed
147,147,2165.215,directed
68,147,599882.731,directed
53,147,172328.52,directed
29,147,10216741.381,directed
140,147,14375.936,directed
138,147,40201.909,directed
53,147,8604.929,directed
147,147,7117.12,directed
113,147,11584.275,directed
147,147,243474.861,directed
68,147,8184.812,directed
76,147,1349.841,directed
53,147,2309.397,directed
138,147,40201.909,directed
71,147,30254.596,directed
29,147,62919.269,directed
38,147,48059.826,directed
147,147,2165.215,directed
147,147,5255.184,directed
53,147,172328.52,directed
29,147,284411.352,directed
71,147,606849.454,directed
39,147,2551.772,directed
114,147,1185.772,directed
69,147,1961394.254,directed
69,147,2215666.604,directed
67,147,92031.596,directed
80,147,4270.769,directed
76,147,57144.532,directed
76,147,144449.197,directed
114,147,10863.365,directed
49,147,442382.58,directed
53,147,8198686.102,directed
113,147,11584.275,directed
9,147,113236.288,directed
38,147,51750.138,directed
67,147,92031.596,directed
80,147,4270.769,directed
130,147,1426.904,directed
15,147,687493.161,directed
26,147,32520.49,directed
101,147,2146092.592,directed
29,147,35155.54,directed
26,147,59401.726,directed
147,142,234510.72,directed
147,146,3988.62,directed
147,61,490321.84,directed
147,15,93006.067,directed
147,87,7202.883,directed
147,113,1510.182,directed
147,74,15472.216,directed
147,87,7202.883,directed
147,101,3080.025,directed
147,67,1832.105,directed
147,146,3988.62,directed
147,114,31642.969,directed
147,15,116895.527,directed
147,142,234510.72,directed
147,29,14559756.922,directed
147,15,23889.46,directed
147,38,5276.314,directed
147,113,17944.44,directed
147,38,19435.977,directed
29,138,52685.342,directed
29,138,94720.516,directed
29,138,3422567.991,directed
147,147,2017.305,directed
49,147,442382.58,directed
71,147,10003.245,directed
53,147,2309.397,directed
138,147,58166.236,directed
147,147,160838.709,directed
128,147,228185.358,directed
26,147,26881.236,directed
71,147,10003.245,directed
53,147,2309.397,directed
147,147,510278.613,directed
101,147,1980657.461,directed
128,147,228185.358,directed
147,147,7117.12,directed
130,147,1426.904,directed
128,147,228185.358,directed
76,147,153512.774,directed
147,147,5808.296,directed
39,147,29742.502,directed
80,147,4270.769,directed
117,147,4047.039,directed
71,147,606849.454,directed
76,147,144449.197,directed
49,147,442382.58,directed
114,147,10863.365,directed
90,147,936410.891,directed
147,147,11322.013,directed
130,147,1426.904,directed
113,147,217.516,directed
49,147,442382.58,directed
128,147,2912439.614,directed
69,147,27206.888,directed
114,147,1185.772,directed
114,147,1185.772,directed
71,147,38034.208,directed
53,147,1910.411,directed
147,147,4240.938,directed
53,147,7751447.324,directed
39,147,111867.802,directed
147,147,160838.709,directed
147,147,510278.613,directed
128,147,2684254.256,directed
53,147,20700.055,directed
147,147,510278.613,directed
53,147,58604.996,directed
76,147,134580.19,directed
53,147,172328.52,directed
68,147,599882.731,directed
147,147,3227.936,directed
69,147,129608.399,directed
147,147,165079.647,directed
147,147,7117.12,directed
147,147,315475.108,directed
8,147,8246.96,directed
90,147,14010.509,directed
69,147,2069701.01,directed
147,147,315475.108,directed
53,147,22610.466,directed
112,147,6366.379,directed
80,147,4270.769,directed
38,147,48059.826,directed
53,147,9089748.037,directed
101,147,1980657.461,directed
101,147,79620.76,directed
8,147,8246.96,directed
38,147,48059.826,directed
53,147,569360.901,directed
145,147,3103.641,directed
128,147,2912439.614,directed
147,147,2684052.899,directed
138,147,395982.09,directed
29,147,11643824.624,directed
138,147,395982.09,directed
26,147,59401.726,directed
135,147,48200.279,directed
138,147,395982.09,directed
138,147,297613.945,directed
147,147,1096.28,directed
101,147,2146092.592,directed
147,101,167088.251,directed
147,29,2088.153,directed
147,71,19310210.804,directed
147,84,14443.055,directed
147,140,257755.09,directed
140,147,14375.936,directed
90,147,936410.891,directed
49,147,442382.58,directed
114,147,12049.138,directed
147,147,2938849.773,directed
147,147,2684052.899,directed
15,147,687493.161,directed
26,147,59401.726,directed
101,147,85814.37,directed
29,147,6059.371,directed
26,147,32520.49,directed
147,9,418547.81,directed
147,49,1099491.878,directed
147,84,6250.785,directed
147,113,1510.182,directed
147,114,31642.969,directed
147,39,48328.303,directed
147,29,2088.153,directed
147,29,4079443.454,directed
147,71,19310210.804,directed
147,140,257755.09,directed
147,140,257755.09,directed
147,146,3988.62,directed
147,114,31642.969,directed
147,39,48328.303,directed
147,140,257755.09,directed
147,62,7645.373,directed
147,76,521482.545,directed
147,107,12950.275,directed
147,53,25952256.226,directed
147,138,1083798.417,directed
147,112,669380.923,directed
147,107,12950.275,directed
147,49,1099491.878,directed
147,69,1811645.127,directed
147,90,9053334.633,directed
147,74,15472.216,directed
147,87,7202.883,directed
147,39,48328.303,directed
147,142,234510.72,directed
147,90,9053334.633,directed
147,113,9924.939,directed
147,84,14443.055,directed
147,133,6987.853,directed
147,29,18641288.529,directed
147,135,1798.546,directed
147,138,3965.004,directed
147,20,20956.103,directed
147,76,521482.545,directed
147,138,1082812.76,directed
147,62,7645.373,directed
147,116,7921.307,directed
147,68,2034081.851,directed
147,62,7645.373,directed
147,20,20956.103,directed
147,69,1940542.559,directed
147,113,29379.561,directed
147,112,669380.923,directed
147,135,143969.419,directed
147,112,669380.923,directed
147,67,546467.042,directed
147,112,639328.927,directed
147,62,7645.373,directed
147,116,7921.307,directed
147,129,4320.487,directed
147,26,100604.208,directed
147,101,469222.798,directed
147,128,2974293.677,directed
147,67,3011089.908,directed
147,71,19608093.226,directed
147,101,739024.54,directed
147,38,24712.291,directed
147,69,4597.665,directed
147,135,1798.546,directed
147,76,521482.545,directed
147,101,469222.798,directed
147,69,124299.768,directed
147,135,142170.874,directed
147,49,1261566.077,directed
147,128,2974293.677,directed
147,71,19608093.226,directed
129,147,6674.631,directed
76,147,10413.418,directed
147,147,3227.936,directed
69,147,129608.399,directed
39,147,20767.175,directed
38,147,48059.826,directed
76,147,46731.114,directed
53,147,566251.045,directed
29,147,284411.352,directed
147,147,313639.273,directed
147,147,1595766.196,directed
147,147,22511.031,directed
49,147,442382.58,directed
71,147,389221.696,directed
147,147,2165.215,directed
112,147,6366.379,directed
53,147,58604.996,directed
147,147,243474.861,directed
71,147,10144200.453,directed
147,147,52955.798,directed
147,147,52955.798,directed
147,147,165079.647,directed
147,147,1595766.196,directed
112,147,6366.379,directed
80,147,4270.769,directed
71,147,30254.596,directed
130,147,1426.904,directed
69,147,1961394.254,directed
90,147,936410.891,directed
128,147,2912439.614,directed
67,147,92031.596,directed
53,147,8198686.102,directed
39,147,989793.02,directed
101,147,1980657.461,directed
53,147,1245.434,directed
117,147,4047.039,directed
39,147,2551.772,directed
26,147,32520.49,directed
135,147,48200.279,directed
147,147,2684052.899,directed
15,147,687493.161,directed
147,49,1099491.878,directed
147,90,9053334.633,directed
147,71,19310210.804,directed
147,90,9053334.633,directed
147,101,102713.491,directed
147,15,23889.46,directed
147,104,125566.332,directed
147,9,622843.709,directed
147,142,234510.72,directed
147,29,18641288.529,directed
147,15,93006.067,directed
147,87,7202.883,directed
147,140,257755.09,directed
147,9,622843.709,directed
147,107,12950.275,directed
147,38,5276.314,directed
147,116,7921.307,directed
147,138,1078847.756,directed
147,101,735944.515,directed
147,128,2974293.677,directed
147,26,100604.208,directed
39,147,380850.441,directed
129,147,6674.631,directed
147,147,3227.936,directed
101,147,79620.76,directed
114,147,1185.772,directed
130,147,1426.904,directed
29,147,199643.544,directed
29,147,10216741.381,directed
147,147,160838.709,directed
8,147,8246.96,directed
67,147,32309.189,directed
67,147,59722.407,directed
53,147,7751447.324,directed
9,147,113236.288,directed
67,147,59722.407,directed
147,147,22511.031,directed
147,147,313639.273,directed
29,147,284411.352,directed
76,147,1349.841,directed
147,147,1358.542,directed
29,147,3114.828,directed
71,147,30254.596,directed
114,147,12049.138,directed
147,147,4142.746,directed
29,147,565558.723,directed
147,147,753753.474,directed
76,147,181311.305,directed
140,147,14375.936,directed
147,147,7117.12,directed
9,147,113236.288,directed
147,147,52955.798,directed
39,147,29742.502,directed
147,147,753753.474,directed
69,147,129608.399,directed
71,147,30254.596,directed
29,147,1297.638,directed
147,147,2017.305,directed
39,147,20767.175,directed
113,147,2216.176,directed
113,147,13155.361,directed
53,147,1910.411,directed
53,147,181943.965,directed
69,147,10915.569,directed
147,147,50938.493,directed
68,147,599882.731,directed
38,147,3690.312,directed
140,147,14375.936,directed
138,147,40201.909,directed
147,147,3137.201,directed
39,147,989793.02,directed
76,147,134580.19,directed
69,147,5441.626,directed
71,147,10003.245,directed
39,147,1482511.264,directed
67,147,59722.407,directed
147,147,3137.201,directed
130,147,1426.904,directed
39,147,2551.772,directed
147,147,11322.013,directed
112,147,6366.379,directed
80,147,4270.769,directed
71,147,38034.208,directed
145,147,3103.641,directed
8,147,8246.96,directed
69,147,2215666.604,directed
39,147,401617.616,directed
129,147,15206.225,directed
90,147,936410.891,directed
147,147,3137.201,directed
147,147,3227.936,directed
147,147,753753.474,directed
147,147,1358.542,directed
38,147,3690.312,directed
39,147,1482511.264,directed
113,147,24957.152,directed
71,147,389221.696,directed
147,147,5255.184,directed
140,147,14375.936,directed
113,147,2216.176,directed
39,147,401617.616,directed
29,147,3114.828,directed
39,147,989793.02,directed
29,147,35155.54,directed
147,147,1096.28,directed
138,147,297613.945,directed
138,147,395982.09,directed
29,147,11296748.807,directed
135,147,48200.279,directed
101,147,2146092.592,directed
15,147,687493.161,directed
147,147,2938849.773,directed
147,69,1811645.127,directed
147,104,125566.332,directed
147,87,7202.883,directed
147,90,9053334.633,directed
147,29,18641288.529,directed
147,15,116895.527,directed
147,138,985.658,directed
147,138,985.658,directed
147,90,9053334.633,directed
147,5,1234.247,directed
147,112,639328.927,directed
147,49,1261566.077,directed
147,147,243474.861,directed
68,147,608067.543,directed
38,147,3690.312,directed
113,147,11584.275,directed
9,147,113236.288,directed
128,147,2912439.614,directed
129,147,21880.856,directed
113,147,27173.328,directed
117,147,4047.039,directed
26,147,59401.726,directed
101,147,2146092.592,directed
101,147,85814.37,directed
135,147,48200.279,directed
29,147,6059.371,directed
147,147,1096.28,directed
135,147,48200.279,directed
135,147,48200.279,directed
15,147,687493.161,directed
147,84,6250.785,directed
147,39,48328.303,directed
147,29,14559756.922,directed
147,9,418547.81,directed
147,53,21311455.213,directed
147,74,15472.216,directed
147,142,234510.72,directed
147,9,622843.709,directed
147,29,18641288.529,directed
147,101,3080.025,directed
147,101,102713.491,directed
147,9,204295.898,directed
147,5,1234.247,directed
147,5,1234.247,directed
147,133,6987.853,directed
147,61,490321.84,directed
147,101,102713.491,directed
147,53,307879.453,directed
147,68,2034081.851,directed
147,135,142170.874,directed
147,67,546467.042,directed
147,135,142170.874,directed
147,116,7921.307,directed
147,68,2034081.851,directed
147,107,12950.275,directed
147,116,7921.307,directed
147,53,25952256.226,directed
147,135,143969.419,directed
147,112,30051.996,directed
147,128,2974293.677,directed
147,38,19435.977,directed
147,67,3011089.908,directed
147,147,3227.936,directed
147,147,313639.273,directed
147,147,50938.493,directed
147,147,4142.746,directed
69,147,216149.893,directed
71,147,9600.53,directed
69,147,5441.626,directed
76,147,1349.841,directed
129,147,15206.225,directed
147,147,1358.542,directed
147,147,5255.184,directed
145,147,3103.641,directed
147,147,7117.12,directed
147,147,1595766.196,directed
129,147,21880.856,directed
69,147,5441.626,directed
53,147,22610.466,directed
147,147,5255.184,directed
53,147,58604.996,directed
53,147,58604.996,directed
67,147,32309.189,directed
147,147,2165.215,directed
147,147,4142.746,directed
29,147,62919.269,directed
69,147,5441.626,directed
29,147,1297.638,directed
117,147,4047.039,directed
39,147,2449.85,directed
53,147,1245.434,directed
71,147,606849.454,directed
140,147,14375.936,directed
9,147,113236.288,directed
71,147,38034.208,directed
129,147,6674.631,directed
71,147,11190129.974,directed
140,147,14375.936,directed
147,147,243474.861,directed
113,147,15371.537,directed
129,147,6674.631,directed
147,147,11322.013,directed
38,147,3690.312,directed
71,147,11121841.17,directed
9,147,113236.288,directed
117,147,4047.039,directed
147,138,1079833.413,directed
147,69,1940542.559,directed
147,135,1798.546,directed
147,112,639328.927,directed
147,76,521482.545,directed
147,62,7645.373,directed
147,71,19608093.226,directed
147,8,53973.772,directed
147,138,1083798.417,directed
147,8,53973.772,directed
147,76,521482.545,directed
38,147,48059.826,directed
76,147,46731.114,directed
29,147,276279.987,directed
67,147,32309.189,directed
147,147,22511.031,directed
71,147,9600.53,directed
147,147,5808.296,directed
147,147,5255.184,directed
39,147,8975.327,directed
147,147,7117.12,directed
147,147,3137.201,directed
147,147,3137.201,directed
113,147,217.516,directed
29,147,3114.828,directed
147,147,243474.861,directed
53,147,321701.034,directed
76,147,153512.774,directed
145,147,3103.641,directed
147,147,22511.031,directed
113,147,24957.152,directed
53,147,183143.41,directed
71,147,389221.696,directed
69,147,2069701.01,directed
147,147,22511.031,directed
29,147,10496136.196,directed
147,147,1096.28,directed
15,147,687493.161,directed
101,147,85814.37,directed
29,147,11296748.807,directed
147,147,2938849.773,directed
147,101,102713.491,directed
147,142,234510.72,directed
147,140,257755.09,directed
147,84,14443.055,directed
147,104,125566.332,directed
147,114,31642.969,directed
147,5,1234.247,directed
147,84,8192.27,directed
113,147,2216.176,directed
53,147,1501.481,directed
39,147,2449.85,directed
39,147,2449.85,directed
147,147,1835.834,directed
68,147,608067.543,directed
113,147,217.516,directed
76,147,336173.92,directed
117,147,4047.039,directed
39,147,1517255.388,directed
8,147,8246.96,directed
130,147,1426.904,directed
138,147,297613.945,directed
29,147,343960.989,directed
147,29,4079443.454,directed
147,90,9053334.633,directed
147,53,4332921.56,directed
147,67,1832.105,directed
147,140,257755.09,directed
147,61,490321.84,directed
147,5,1234.247,directed
147,113,9924.939,directed
147,101,164008.226,directed
147,74,15472.216,directed
147,71,19310210.804,directed
147,61,490321.84,directed
147,146,3988.62,directed
147,39,48328.303,directed
147,69,1811645.127,directed
147,133,6987.853,directed
147,9,204295.898,directed
147,138,985.658,directed
147,53,21311455.213,directed
147,29,2088.153,directed
147,39,48328.303,directed
147,112,639328.927,directed
147,67,546467.042,directed
147,128,2974293.677,directed
147,116,7921.307,directed
147,69,124299.768,directed
147,129,4320.487,directed
147,49,1261566.077,directed
147,20,20956.103,directed
147,71,19608093.226,directed
147,107,12950.275,directed
147,138,1082812.76,directed
147,68,2034081.851,directed
147,69,124299.768,directed
147,113,29379.561,directed
147,69,1940542.559,directed
147,26,100604.208,directed
147,67,3011089.908,directed
147,116,7921.307,directed
147,129,4320.487,directed
147,107,12950.275,directed
147,62,7645.373,directed
69,147,1831785.855,directed
29,147,61621.631,directed
39,147,380850.441,directed
69,147,1831785.855,directed
138,147,58166.236,directed
68,147,8184.812,directed
29,147,199643.544,directed
128,147,228185.358,directed
53,147,181943.965,directed
90,147,14010.509,directed
147,147,4142.746,directed
29,147,565558.723,directed
147,147,5808.296,directed
147,147,5255.184,directed
53,147,8604.929,directed
147,101,167088.251,directed
147,113,1510.182,directed
147,9,418547.81,directed
147,138,985.658,directed
147,84,6250.785,directed
147,69,4597.665,directed
147,129,4320.487,directed
147,49,162074.199,directed
147,113,29379.561,directed
147,135,143969.419,directed
147,101,735944.515,directed
147,76,521482.545,directed
147,8,53973.772,directed
147,129,4320.487,directed
147,128,2974293.677,directed
147,112,30051.996,directed
147,138,3965.004,directed
147,49,162074.199,directed
147,62,7645.373,directed
147,129,4320.487,directed
147,107,12950.275,directed
135,53,365.544,directed
135,147,175.025,directed
